cap,ini,label,next2Cap,next2T,next2W,nextCap,nextT,nextW,palpite,prev2Cap,prev2T,prev2W,prevCap,prevT,prevW,simb,tipo,word
2,0,8,1,7,805,0,8,158,11,2,11,665,2,11,892,2,6,748
0,2,8,1,11,701,1,7,816,14,2,11,857,2,7,746,3,7,157
1,0,8,0,0,0,1,11,708,14,2,7,716,0,8,157,2,6,829
1,0,8,0,0,0,0,0,0,14,0,8,147,1,7,827,2,10,720
1,0,8,1,11,561,1,11,805,14,0,0,0,0,0,0,2,6,869
1,0,8,1,11,764,1,11,566,14,0,0,0,1,7,866,2,10,818
1,0,8,0,7,734,1,11,773,14,1,7,831,1,11,816,2,10,572
1,0,8,0,7,10,0,7,742,14,1,11,782,1,11,570,2,10,786
0,0,8,1,7,500,0,7,10,14,1,11,541,1,11,784,0,6,755
0,2,8,0,8,23,1,7,503,14,1,11,753,0,7,753,3,6,9
1,0,8,1,7,500,0,8,23,14,0,7,723,0,7,10,2,6,509
0,2,8,1,7,566,1,7,503,5,0,7,10,1,7,507,3,7,22
1,0,8,1,7,500,1,7,571,12,1,7,481,0,8,23,2,6,509
1,0,8,0,8,214,1,7,503,12,0,8,22,1,7,507,2,6,577
1,0,8,1,3,738,0,8,214,12,1,7,481,1,7,575,2,6,509
0,2,8,1,7,506,1,3,746,12,1,7,546,1,7,507,3,7,213
1,0,8,1,7,589,1,7,509,14,1,7,481,0,8,212,2,2,759
1,0,8,1,7,508,1,7,594,14,0,8,197,1,3,757,2,6,515
1,0,8,1,7,429,1,7,513,14,1,3,727,1,7,513,2,6,601
1,0,8,1,7,663,1,7,431,14,1,7,487,1,7,599,2,6,519
1,0,8,1,7,508,1,7,669,14,1,7,570,1,7,517,2,6,435
1,0,8,1,7,622,1,7,513,14,1,7,491,1,7,433,2,6,679
1,0,8,1,11,561,1,7,627,14,1,7,410,1,7,677,2,6,519
1,0,8,1,7,500,1,11,566,3,1,7,647,1,7,517,2,6,636
1,0,8,1,7,535,1,7,503,10,1,7,491,1,7,634,2,10,572
1,0,8,0,13,5,1,7,540,10,1,7,604,1,11,570,2,6,509
1,0,8,1,11,443,0,13,5,10,1,11,541,1,7,507,2,6,546
0,2,8,1,4,531,1,11,446,14,1,7,481,1,7,544,0,12,4
1,0,1,1,11,880,1,4,536,14,1,7,517,0,13,5,2,10,451
1,0,8,1,7,508,1,11,892,14,0,13,5,1,11,449,2,3,542
1,0,8,1,7,541,1,7,513,14,1,11,424,1,4,540,2,10,907
1,0,8,1,7,839,1,7,546,14,1,4,513,1,11,904,2,6,519
1,0,8,0,13,5,1,7,851,14,1,11,869,1,7,517,2,6,552
1,0,8,3,7,1115,0,13,5,14,1,7,491,1,7,550,2,6,865
0,2,8,3,7,1243,3,7,1129,14,1,7,523,1,7,862,0,12,4
3,1,8,3,7,1011,3,7,1258,14,1,7,827,0,13,5,2,6,1144
3,1,8,3,7,960,3,7,1025,14,0,13,5,3,7,1140,2,6,1273
3,1,8,3,5,1183,3,7,974,14,3,7,1101,3,7,1269,2,6,1040
3,1,8,3,10,1093,3,5,1198,14,3,7,1226,3,7,1036,2,6,989
3,1,8,3,14,988,3,10,1107,14,3,7,999,3,7,985,2,4,1213
3,1,8,3,3,924,3,14,1002,14,3,7,948,3,5,1209,2,9,1122
3,1,8,2,7,781,3,3,938,14,3,5,1168,3,10,1118,2,13,1017
3,1,8,0,7,1121,2,7,790,14,3,10,1080,3,14,1013,2,2,953
2,0,8,0,8,343,0,7,1135,14,3,14,976,3,3,949,2,6,803
0,1,8,0,13,5,0,8,343,14,3,3,912,2,7,801,0,6,1150
0,2,8,3,12,1013,0,13,5,14,2,7,769,0,7,1146,3,7,342
0,2,8,0,7,276,3,12,1027,14,0,7,1107,0,8,340,0,12,4
3,1,8,0,13,5,0,7,276,14,0,8,318,0,13,5,2,11,1042
0,2,2,3,17,1009,0,13,5,14,0,13,5,3,12,1038,0,6,275
0,2,8,2,7,824,3,17,1023,14,3,12,1001,0,7,273,0,12,4
3,1,8,0,13,6,2,7,836,14,0,7,253,0,13,5,2,16,1038
2,0,1,2,11,627,0,13,6,3,0,13,5,3,17,1034,2,6,849
0,2,5,0,13,5,2,11,632,14,3,17,997,2,7,846,0,12,5
2,0,5,1,7,806,0,13,5,14,2,7,812,0,13,6,2,10,641
0,2,8,0,13,365,1,7,817,14,0,13,6,2,11,639,0,12,4
1,0,8,2,16,516,0,13,365,14,2,11,609,0,13,5,2,6,830
0,2,8,3,3,1129,2,16,521,14,0,13,5,1,7,828,0,12,364
2,0,8,3,7,1211,3,3,1144,14,1,7,794,0,13,362,2,15,527
3,1,8,1,7,562,3,7,1226,14,0,13,340,2,16,525,2,2,1159
3,1,8,1,11,886,1,7,567,14,2,16,499,3,3,1155,2,6,1241
1,0,8,1,7,850,1,11,898,14,3,3,1116,3,7,1237,2,6,573
1,0,8,0,13,5,1,7,862,14,3,7,1194,1,7,571,2,10,913
1,0,8,3,7,1102,0,13,5,14,1,7,542,1,11,910,2,6,877
0,2,8,1,11,844,3,7,1116,14,1,11,875,1,7,874,0,12,4
3,1,8,0,7,1121,1,11,856,14,1,7,839,0,13,5,2,6,1131
1,0,8,0,8,149,0,7,1135,14,0,13,5,3,7,1127,2,10,871
0,1,8,0,13,5,0,8,149,14,3,7,1088,1,11,868,0,6,1150
0,2,8,3,2,981,0,13,5,14,1,11,833,0,7,1146,3,7,148
0,2,8,2,1,577,3,2,995,14,0,7,1107,0,8,148,0,12,4
3,1,8,3,17,1033,2,1,582,14,0,8,138,0,13,5,2,1,1010
2,0,8,2,7,390,3,17,1047,14,0,13,5,3,2,1006,2,0,589
3,1,8,0,7,93,2,7,390,14,3,2,969,2,1,587,2,16,1062
2,0,8,3,12,944,0,7,93,14,2,1,558,3,17,1058,2,6,393
0,2,8,2,7,475,3,12,958,14,3,17,1021,2,7,391,0,6,92
3,1,8,0,7,1121,2,7,478,14,2,7,369,0,7,93,2,11,973
2,0,8,0,8,331,0,7,1135,14,0,7,88,3,12,969,2,6,484
0,1,8,0,13,5,0,8,331,14,3,12,932,2,7,482,0,6,1150
0,2,8,3,17,974,0,13,5,14,2,7,456,0,7,1146,0,7,330
0,2,8,3,12,1047,3,17,988,14,0,7,1107,0,8,328,0,12,4
3,1,8,3,9,1051,3,12,1061,14,0,8,306,0,13,5,2,16,1003
3,1,8,2,7,633,3,9,1065,14,0,13,5,3,17,999,2,11,1076
3,1,8,3,4,1038,2,7,638,14,3,17,962,3,12,1072,2,8,1080
2,0,8,3,3,924,3,4,1052,14,3,12,1035,3,9,1076,2,6,647
3,1,8,3,7,1045,3,3,938,14,3,9,1039,2,7,645,2,3,1067
3,1,8,2,7,399,3,7,1059,14,2,7,615,3,4,1063,2,2,953
3,1,8,2,7,865,2,7,400,14,3,4,1026,3,3,949,2,6,1074
2,0,8,2,1,600,2,7,877,14,3,3,912,3,7,1070,2,6,404
2,0,8,2,7,670,2,1,605,14,3,7,1033,2,7,402,2,6,892
2,0,8,0,13,5,2,7,676,14,2,7,380,2,7,889,2,0,613
2,0,8,3,7,1186,0,13,5,14,2,7,854,2,1,611,2,6,687
0,2,8,3,7,945,3,7,1201,14,2,1,582,2,7,685,0,12,4
3,1,8,3,7,1215,3,7,959,14,2,7,655,0,13,5,2,6,1216
3,1,8,3,12,1013,3,7,1230,14,0,13,5,3,7,1212,2,6,974
3,1,8,3,7,991,3,12,1027,14,3,7,1171,3,7,970,2,6,1245
3,1,8,3,4,1038,3,7,1005,14,3,7,933,3,7,1241,2,11,1042
3,1,8,3,7,1095,3,4,1052,14,3,7,1198,3,12,1038,2,6,1020
3,1,8,0,13,7,3,7,1109,14,3,12,1001,3,7,1016,2,3,1067
3,1,8,0,0,0,0,13,7,14,3,7,979,3,4,1063,2,6,1124
0,2,8,0,0,0,0,0,0,14,3,4,1026,3,7,1120,0,12,6
2,0,8,2,11,776,2,11,879,4,0,0,0,0,0,0,2,10,733
2,0,8,2,7,519,2,11,785,11,0,0,0,2,11,731,2,10,894
2,0,8,2,7,601,2,7,524,11,2,11,701,2,11,891,2,10,798
2,0,8,3,17,1033,2,7,606,11,2,11,856,2,11,796,2,6,530
2,0,8,3,7,968,3,17,1047,11,2,11,765,2,7,528,2,6,614
3,1,8,2,7,677,3,7,982,14,2,7,502,2,7,612,2,16,1062
3,1,8,0,13,6,2,7,683,14,2,7,583,3,17,1058,2,6,997
2,0,0,2,11,627,0,13,6,14,3,17,1021,3,7,993,2,6,694
0,2,4,0,0,0,2,11,632,14,3,7,956,2,7,692,0,12,5
2,0,4,0,0,0,0,0,0,14,2,7,662,0,13,6,2,10,641
1,0,8,1,11,561,1,11,805,14,0,0,0,0,0,0,2,6,869
1,0,8,1,11,764,1,11,566,14,0,0,0,1,7,866,2,10,818
1,0,8,0,7,734,1,11,773,14,1,7,831,1,11,816,2,10,572
1,0,8,0,8,69,0,7,742,14,1,11,782,1,11,570,2,10,786
0,0,8,0,13,5,0,8,69,14,1,11,541,1,11,784,0,6,755
0,2,3,1,7,500,0,13,5,14,1,11,753,0,7,753,3,7,68
0,2,8,0,8,282,1,7,503,14,0,7,723,0,8,69,0,12,4
1,0,8,1,7,500,0,8,282,14,0,8,67,0,13,5,2,6,509
0,2,2,1,11,649,1,7,503,5,0,13,5,1,7,507,3,7,281
1,0,6,1,7,500,1,11,655,12,1,7,481,0,8,279,2,6,509
1,0,6,0,8,214,1,7,503,12,0,8,259,1,7,507,2,10,665
1,0,6,1,3,738,0,8,214,12,1,7,481,1,11,663,2,6,509
0,2,6,1,7,506,1,3,746,12,1,11,633,1,7,507,3,7,213
1,0,8,1,7,589,1,7,509,14,1,7,481,0,8,212,2,2,759
1,0,8,1,7,508,1,7,594,14,0,8,197,1,3,757,2,6,515
1,0,8,1,7,429,1,7,513,14,1,3,727,1,7,513,2,6,601
1,0,8,1,7,663,1,7,431,14,1,7,487,1,7,599,2,6,519
1,0,8,1,7,508,1,7,669,14,1,7,570,1,7,517,2,6,435
1,0,8,1,7,622,1,7,513,14,1,7,491,1,7,433,2,6,679
1,0,8,1,11,561,1,7,627,14,1,7,410,1,7,677,2,6,519
1,0,8,1,7,500,1,11,566,3,1,7,647,1,7,517,2,6,636
1,0,8,1,7,535,1,7,503,10,1,7,491,1,7,634,2,10,572
1,0,8,0,13,5,1,7,540,10,1,7,604,1,11,570,2,6,509
1,0,8,1,11,443,0,13,5,10,1,11,541,1,7,507,2,6,546
0,2,8,1,4,531,1,11,446,14,1,7,481,1,7,544,0,12,4
1,0,1,1,11,880,1,4,536,14,1,7,517,0,13,5,2,10,451
1,0,8,1,7,508,1,11,892,14,0,13,5,1,11,449,2,3,542
1,0,8,1,7,541,1,7,513,14,1,11,424,1,4,540,2,10,907
1,0,8,1,7,839,1,7,546,14,1,4,513,1,11,904,2,6,519
1,0,8,0,13,5,1,7,851,14,1,11,869,1,7,517,2,6,552
1,0,8,3,7,1115,0,13,5,14,1,7,491,1,7,550,2,6,865
0,2,8,3,7,1243,3,7,1129,14,1,7,523,1,7,862,0,12,4
3,1,8,3,7,1011,3,7,1258,14,1,7,827,0,13,5,2,6,1144
3,1,8,3,7,960,3,7,1025,14,0,13,5,3,7,1140,2,6,1273
3,1,8,3,5,1183,3,7,974,14,3,7,1101,3,7,1269,2,6,1040
3,1,8,3,10,1093,3,5,1198,14,3,7,1226,3,7,1036,2,6,989
3,1,8,3,14,988,3,10,1107,14,3,7,999,3,7,985,2,4,1213
3,1,8,3,3,924,3,14,1002,14,3,7,948,3,5,1209,2,9,1122
3,1,8,2,7,781,3,3,938,14,3,5,1168,3,10,1118,2,13,1017
3,1,8,0,7,1121,2,7,790,14,3,10,1080,3,14,1013,2,2,953
2,0,8,0,8,343,0,7,1135,14,3,14,976,3,3,949,2,6,803
0,1,8,0,13,5,0,8,343,14,3,3,912,2,7,801,0,6,1150
0,2,8,3,12,1013,0,13,5,14,2,7,769,0,7,1146,3,7,342
0,2,8,0,7,276,3,12,1027,14,0,7,1107,0,8,340,0,12,4
3,1,8,0,13,5,0,7,276,14,0,8,318,0,13,5,2,11,1042
0,2,2,3,17,1009,0,13,5,14,0,13,5,3,12,1038,0,6,275
0,2,8,2,7,824,3,17,1023,14,3,12,1001,0,7,273,0,12,4
3,1,8,0,13,6,2,7,836,14,0,7,253,0,13,5,2,16,1038
2,0,1,2,11,627,0,13,6,3,0,13,5,3,17,1034,2,6,849
0,2,5,0,13,5,2,11,632,14,3,17,997,2,7,846,0,12,5
2,0,5,1,7,806,0,13,5,14,2,7,812,0,13,6,2,10,641
0,2,8,0,13,365,1,7,817,14,0,13,6,2,11,639,0,12,4
1,0,8,1,1,614,0,13,365,14,2,11,609,0,13,5,2,6,830
0,2,8,0,13,6,1,1,619,14,0,13,5,1,7,828,0,12,364
1,0,8,2,12,550,0,13,6,14,1,7,794,0,13,362,2,0,628
0,2,8,3,7,1005,2,12,555,14,0,13,340,1,1,626,0,12,5
2,0,8,3,12,944,3,7,1019,14,1,1,597,0,13,6,2,11,561
3,1,8,3,17,1029,3,12,958,14,0,13,6,2,12,559,2,6,1034
3,1,8,3,7,1115,3,17,1043,14,2,12,532,3,7,1030,2,11,973
3,1,8,3,7,970,3,7,1129,14,3,7,993,3,12,969,2,16,1058
3,1,8,3,17,1033,3,7,984,14,3,12,932,3,17,1054,2,6,1144
3,1,8,3,7,953,3,17,1047,14,3,17,1017,3,7,1140,2,6,999
3,1,8,0,8,347,3,7,967,14,3,7,1101,3,7,995,2,16,1062
3,1,8,3,17,1009,0,8,347,14,3,7,958,3,17,1058,2,6,982
0,2,8,2,7,671,3,17,1023,14,3,17,1021,3,7,978,3,7,346
3,1,8,0,8,354,2,7,677,14,3,7,941,0,8,344,2,16,1038
2,0,8,0,13,5,0,8,354,3,0,8,322,3,17,1034,2,6,688
0,2,8,3,16,1021,0,13,5,14,3,17,997,2,7,686,0,7,353
0,2,8,3,3,1129,3,16,1035,14,2,7,656,0,8,351,0,12,4
3,1,8,3,7,1211,3,3,1144,14,0,8,329,0,13,5,2,15,1050
3,1,8,1,7,588,3,7,1226,14,0,13,5,3,16,1046,2,2,1159
3,1,8,1,7,376,1,7,593,14,3,16,1009,3,3,1155,2,6,1241
1,0,8,1,7,724,1,7,376,14,3,3,1116,3,7,1237,2,6,600
1,0,8,1,7,845,1,7,731,14,3,7,1194,1,7,598,2,6,377
1,0,8,0,13,5,1,7,857,14,1,7,569,1,7,375,2,6,744
1,0,8,3,7,1102,0,13,5,14,1,7,353,1,7,742,2,6,872
0,2,8,1,11,844,3,7,1116,14,1,7,712,1,7,869,0,12,4
3,1,8,0,7,1121,1,11,856,14,1,7,834,0,13,5,2,6,1131
1,0,8,0,8,155,0,7,1135,14,0,13,5,3,7,1127,2,10,871
0,1,8,0,13,5,0,8,155,14,3,7,1088,1,11,868,0,6,1150
0,2,8,3,17,1096,0,13,5,14,1,11,833,0,7,1146,3,7,154
0,2,8,3,7,1114,3,17,1110,14,0,7,1107,0,8,154,0,12,4
3,1,8,3,7,968,3,7,1128,14,0,8,144,0,13,5,2,16,1125
3,1,8,0,13,5,3,7,982,14,0,13,5,3,17,1121,2,6,1143
3,1,8,3,12,1140,0,13,5,14,3,17,1082,3,7,1139,2,6,997
0,2,8,3,7,1065,3,12,1155,14,3,7,1100,3,7,993,0,12,4
3,1,8,3,7,1050,3,7,1079,14,3,7,956,0,13,5,2,11,1170
3,1,8,3,10,1118,3,7,1064,14,0,13,5,3,12,1166,2,6,1094
3,1,8,3,7,1190,3,10,1132,14,3,12,1127,3,7,1090,2,6,1079
3,1,8,3,12,1013,3,7,1205,14,3,7,1052,3,7,1075,2,9,1147
3,1,8,3,7,1001,3,12,1027,14,3,7,1038,3,10,1143,2,6,1220
3,1,8,3,17,1033,3,7,1015,14,3,10,1104,3,7,1216,2,11,1042
3,1,8,3,7,1000,3,17,1047,14,3,7,1175,3,12,1038,2,6,1030
3,1,8,0,8,38,3,7,1014,14,3,12,1001,3,7,1026,2,16,1062
3,1,8,0,13,5,0,8,38,14,3,7,989,3,17,1058,2,6,1029
0,2,3,3,17,974,0,13,5,14,3,17,1021,3,7,1025,0,7,37
0,2,8,3,7,1115,3,17,988,14,3,7,988,0,8,38,0,12,4
3,1,8,3,7,1262,3,7,1129,14,0,8,37,0,13,5,2,16,1003
3,1,8,3,7,1023,3,7,1277,14,0,13,5,3,17,999,2,6,1144
3,1,8,2,7,633,3,7,1037,14,3,17,962,3,7,1140,2,6,1292
3,1,8,2,11,572,2,7,638,14,3,7,1101,3,7,1288,2,6,1052
2,0,1,3,12,1013,2,11,577,14,3,7,1245,3,7,1048,2,6,647
2,0,5,2,7,553,3,12,1027,14,3,7,1011,2,7,645,2,10,583
3,1,5,3,12,979,2,7,558,14,2,7,615,2,11,581,2,11,1042
2,0,5,3,3,924,3,12,993,14,2,11,552,3,12,1038,2,6,564
3,1,8,2,7,552,3,3,938,14,3,12,1001,2,7,562,2,11,1008
3,1,8,2,11,426,2,7,557,14,2,7,535,3,12,1004,2,2,953
2,0,8,3,12,1013,2,11,428,14,3,12,967,3,3,949,2,6,563
2,0,8,2,7,469,3,12,1027,4,3,3,912,2,7,561,2,10,432
3,1,8,0,11,835,2,7,472,11,2,7,534,2,11,430,2,11,1042
2,0,8,0,13,7,0,11,847,11,2,11,407,3,12,1038,2,6,478
0,0,8,0,13,6,0,13,7,14,3,12,1001,2,7,476,0,10,861
0,2,8,1,7,534,0,13,6,14,2,7,450,0,11,858,0,12,6
0,2,8,1,1,619,1,7,539,14,0,11,823,0,13,7,0,12,5
1,0,8,0,13,6,1,1,624,14,0,13,7,0,13,6,2,6,545
1,0,8,2,7,786,0,13,6,14,0,13,6,1,7,543,2,0,633
0,2,8,0,7,1121,2,7,795,14,1,7,516,1,1,631,0,12,5
2,0,8,0,8,251,0,7,1135,14,1,1,601,0,13,6,2,6,808
0,1,8,0,13,367,0,8,251,14,0,13,6,2,7,806,0,6,1150
0,2,3,1,1,620,0,13,367,14,2,7,773,0,7,1146,0,7,250
0,2,8,0,13,6,1,1,625,14,0,7,1107,0,8,248,0,12,366
1,0,8,2,7,632,0,13,6,14,0,8,230,0,13,364,2,0,634
0,2,8,3,12,1013,2,7,637,14,0,13,342,1,1,632,0,12,5
2,0,8,2,7,674,3,12,1027,14,1,1,602,0,13,6,2,6,646
3,1,8,0,7,1121,2,7,680,14,0,13,6,2,7,644,2,11,1042
2,0,8,0,8,52,0,7,1135,14,2,7,614,3,12,1038,2,6,691
0,1,8,0,13,367,0,8,52,14,3,12,1001,2,7,689,0,6,1150
0,2,3,1,1,624,0,13,367,14,2,7,659,0,7,1146,0,7,51
0,2,8,0,13,6,1,1,629,14,0,7,1107,0,8,52,0,12,366
1,0,8,2,7,915,0,13,6,14,0,8,51,0,13,364,2,0,638
0,2,8,0,13,365,2,7,929,14,0,13,342,1,1,636,0,12,5
2,0,8,0,8,17,0,13,365,14,1,1,606,0,13,6,2,6,944
0,2,8,3,2,1259,0,8,17,14,0,13,6,2,7,940,0,12,364
0,2,8,0,8,306,3,2,1274,14,2,7,904,0,13,362,0,7,16
3,1,8,0,13,367,0,8,306,14,0,13,340,0,8,17,2,1,1289
0,2,3,1,11,899,0,13,367,14,0,8,16,3,2,1285,0,7,305
0,2,8,0,13,6,1,11,911,14,3,2,1242,0,8,303,0,12,366
1,0,8,2,16,731,0,13,6,14,0,8,282,0,13,364,2,10,926
0,2,8,3,2,981,2,16,739,14,0,13,342,1,11,922,0,12,5
2,0,8,3,7,1228,3,2,995,14,1,11,886,0,13,6,2,15,752
3,1,8,3,7,1115,3,7,1243,14,0,13,6,2,16,750,2,1,1010
3,1,8,3,7,1262,3,7,1129,14,2,16,720,3,2,1006,2,6,1258
3,1,8,3,12,1013,3,7,1277,14,3,2,969,3,7,1254,2,6,1144
3,1,8,3,9,1224,3,12,1027,14,3,7,1211,3,7,1140,2,6,1292
3,1,8,3,7,983,3,9,1239,14,3,7,1101,3,7,1288,2,11,1042
3,1,8,0,13,5,3,7,997,14,3,7,1245,3,12,1038,2,8,1254
3,1,8,3,3,1129,0,13,5,14,3,12,1001,3,9,1250,2,6,1012
0,2,8,3,7,1211,3,3,1144,14,3,9,1207,3,7,1008,0,12,4
3,1,8,1,11,645,3,7,1226,14,3,7,971,0,13,5,2,2,1159
3,1,8,1,7,509,1,11,650,14,0,13,5,3,3,1155,2,6,1241
1,0,8,1,7,840,1,7,514,14,3,3,1116,3,7,1237,2,10,660
1,0,8,0,13,5,1,7,852,14,3,7,1194,1,11,658,2,6,520
1,0,8,3,7,1102,0,13,5,14,1,11,628,1,7,518,2,6,866
0,2,8,1,11,844,3,7,1116,14,1,7,492,1,7,863,0,12,4
3,1,8,0,7,1120,1,11,856,14,1,7,828,0,13,5,2,6,1131
1,0,8,0,8,162,0,7,1134,14,0,13,5,3,7,1127,2,10,871
0,1,8,0,13,5,0,8,162,14,3,7,1088,1,11,868,0,6,1149
0,2,2,3,12,1140,0,13,5,14,1,11,833,0,7,1145,3,7,161
0,2,8,3,7,1115,3,12,1155,14,0,7,1106,0,8,161,0,12,4
3,1,8,3,7,929,3,7,1129,14,0,8,151,0,13,5,2,11,1170
3,1,8,3,4,1038,3,7,943,14,0,13,5,3,12,1166,2,6,1144
3,1,8,3,7,1065,3,4,1052,14,3,12,1127,3,7,1140,2,6,958
3,1,8,3,17,1033,3,7,1079,14,3,7,1101,3,7,954,2,3,1067
3,1,8,3,7,1000,3,17,1047,14,3,7,917,3,4,1063,2,6,1094
3,1,8,3,7,928,3,7,1014,14,3,4,1026,3,7,1090,2,16,1062
3,1,8,3,17,976,3,7,942,14,3,7,1052,3,17,1058,2,6,1029
3,1,8,0,13,5,3,17,990,14,3,17,1021,3,7,1025,2,6,957
3,1,8,3,16,1227,0,13,5,14,3,7,988,3,7,953,2,16,1005
0,2,8,3,3,1129,3,16,1242,14,3,7,916,3,17,1001,0,12,4
3,1,8,3,7,1232,3,3,1144,14,3,17,964,0,13,5,2,15,1257
3,1,8,3,12,1044,3,7,1247,14,0,13,5,3,16,1253,2,2,1159
3,1,8,3,9,1218,3,12,1058,14,3,16,1210,3,3,1155,2,6,1262
3,1,8,3,7,1082,3,9,1233,14,3,3,1116,3,7,1258,2,11,1073
3,1,8,3,7,1090,3,7,1096,14,3,7,1215,3,12,1069,2,8,1248
3,1,8,3,4,1038,3,7,1104,14,3,12,1032,3,9,1244,2,6,1111
3,1,8,3,1,1053,3,4,1052,14,3,9,1201,3,7,1107,2,6,1119
3,1,8,0,13,7,3,1,1067,14,3,7,1069,3,7,1115,2,3,1067
3,1,8,0,0,0,0,13,7,14,3,7,1077,3,4,1063,2,0,1082
0,2,8,0,0,0,0,0,0,14,3,4,1026,3,1,1078,0,12,6
1,0,8,2,9,556,0,13,6,14,0,0,0,0,0,0,2,6,935
0,2,8,3,7,1156,2,9,561,14,0,0,0,1,7,931,0,12,5
2,0,8,3,7,1046,3,7,1171,14,1,7,895,0,13,6,2,8,567
3,1,8,3,7,1249,3,7,1060,14,0,13,6,2,9,565,2,6,1186
3,1,8,3,7,1113,3,7,1264,14,2,9,537,3,7,1182,2,6,1075
3,1,8,3,7,1012,3,7,1127,14,3,7,1143,3,7,1071,2,6,1279
3,1,8,0,13,7,3,7,1026,14,3,7,1034,3,7,1275,2,6,1142
3,1,8,0,0,0,0,13,7,14,3,7,1232,3,7,1138,2,6,1041
0,2,8,0,0,0,0,0,0,14,3,7,1099,3,7,1037,0,12,6
2,0,8,2,11,776,2,11,879,4,0,0,0,0,0,0,2,10,733
2,0,8,2,7,519,2,11,785,11,0,0,0,2,11,731,2,10,894
2,0,8,2,7,601,2,7,524,11,2,11,701,2,11,891,2,10,798
2,0,8,3,17,1033,2,7,606,11,2,11,856,2,11,796,2,6,530
2,0,8,3,7,968,3,17,1047,11,2,11,765,2,7,528,2,6,614
3,1,8,2,7,677,3,7,982,14,2,7,502,2,7,612,2,16,1062
3,1,8,0,13,6,2,7,683,14,2,7,583,3,17,1058,2,6,997
2,0,0,2,11,627,0,13,6,14,3,17,1021,3,7,993,2,6,694
0,2,4,0,0,0,2,11,632,14,3,7,956,2,7,692,0,12,5
2,0,4,0,0,0,0,0,0,14,2,7,662,0,13,6,2,10,641
1,0,8,1,7,535,1,11,498,3,0,0,0,0,0,0,2,10,719
1,0,8,1,11,764,1,7,540,10,0,0,0,1,11,717,2,10,504
1,0,8,0,7,734,1,11,773,10,1,11,687,1,11,502,2,6,546
1,0,8,0,8,342,0,7,742,10,1,11,476,1,7,544,2,10,786
0,0,8,0,13,5,0,8,342,10,1,7,517,1,11,784,0,6,755
0,2,3,1,7,500,0,13,5,14,1,11,753,0,7,753,3,7,341
0,2,8,0,8,71,1,7,503,14,0,7,723,0,8,339,0,12,4
1,0,8,1,7,500,0,8,71,14,0,8,317,0,13,5,2,6,509
0,2,2,1,11,685,1,7,503,5,0,13,5,1,7,507,3,7,70
1,0,6,1,7,500,1,11,692,12,1,7,481,0,8,71,2,6,509
1,0,6,0,8,215,1,7,503,12,0,8,69,1,7,507,2,10,703
1,0,6,1,3,738,0,8,215,12,1,7,481,1,11,701,2,6,509
0,2,6,1,7,506,1,3,746,12,1,11,671,1,7,507,3,7,214
1,0,1,1,7,589,1,7,509,14,1,7,481,0,8,213,2,2,759
1,0,5,1,7,508,1,7,594,14,0,8,198,1,3,757,2,6,515
1,0,8,1,7,429,1,7,513,14,1,3,727,1,7,513,2,6,601
1,0,8,1,7,598,1,7,431,14,1,7,487,1,7,599,2,6,519
1,0,8,0,13,5,1,7,603,14,1,7,570,1,7,517,2,6,435
1,0,8,1,7,508,0,13,5,14,1,7,491,1,7,433,2,6,610
0,2,8,1,7,622,1,7,513,14,1,7,410,1,7,608,0,12,4
1,0,8,1,11,561,1,7,627,14,1,7,579,0,13,5,2,6,519
1,0,8,1,7,500,1,11,566,3,0,13,5,1,7,517,2,6,636
1,0,8,1,7,535,1,7,503,10,1,7,491,1,7,634,2,10,572
1,0,8,0,13,5,1,7,540,10,1,7,604,1,11,570,2,6,509
1,0,8,1,11,443,0,13,5,10,1,11,541,1,7,507,2,6,546
0,2,8,1,4,531,1,11,446,14,1,7,481,1,7,544,0,12,4
1,0,1,1,11,880,1,4,536,14,1,7,517,0,13,5,2,10,451
1,0,8,1,7,508,1,11,892,14,0,13,5,1,11,449,2,3,542
1,0,8,1,7,541,1,7,513,14,1,11,424,1,4,540,2,10,907
1,0,8,1,7,839,1,7,546,14,1,4,513,1,11,904,2,6,519
1,0,8,0,13,5,1,7,851,14,1,11,869,1,7,517,2,6,552
1,0,8,3,7,1115,0,13,5,14,1,7,491,1,7,550,2,6,865
0,2,8,3,7,1243,3,7,1129,14,1,7,523,1,7,862,0,12,4
3,1,8,3,12,1013,3,7,1258,14,1,7,827,0,13,5,2,6,1144
3,1,8,3,9,1225,3,12,1027,14,0,13,5,3,7,1140,2,6,1273
3,1,8,3,7,960,3,9,1240,14,3,7,1101,3,7,1269,2,11,1042
3,1,8,3,5,1183,3,7,974,14,3,7,1226,3,12,1038,2,8,1255
3,1,8,3,10,1093,3,5,1198,14,3,12,1001,3,9,1251,2,6,989
3,1,8,3,14,988,3,10,1107,14,3,9,1208,3,7,985,2,4,1213
3,1,8,3,3,924,3,14,1002,14,3,7,948,3,5,1209,2,9,1122
3,1,8,3,7,1156,3,3,938,14,3,5,1168,3,10,1118,2,13,1017
3,1,8,0,7,1126,3,7,1171,14,3,10,1080,3,14,1013,2,2,953
3,1,8,0,13,5,0,7,1141,14,3,14,976,3,3,949,2,6,1186
0,1,8,3,12,1013,0,13,5,14,3,3,912,3,7,1182,0,6,1156
0,2,8,0,7,275,3,12,1027,14,3,7,1143,0,7,1152,0,12,4
