cap,ini,next2Cap,next2T,next2W,nextCap,nextT,nextW,palpite,prev2Cap,prev2T,prev2W,prevCap,prevT,prevW,simb,tipo,word
3,1,0,7,1000,3,15,799,11,2,12,252,3,3,1389,2,6,1396
3,1,3,7,347,0,7,1044,11,3,3,1262,3,7,1390,2,14,974
0,1,3,7,1199,3,7,363,11,3,7,1263,3,15,969,0,6,1219
3,1,3,18,630,3,7,1253,11,3,15,889,0,7,1213,2,6,538
3,1,3,9,1491,3,18,655,11,0,7,1104,3,7,533,2,6,1428
3,1,0,7,1115,3,9,1555,11,3,7,500,3,7,1421,2,17,830
3,1,0,14,47,0,7,1166,11,3,7,1291,3,18,825,2,8,1730
0,1,0,0,0,0,14,49,11,3,18,760,3,9,1723,0,6,1341
0,2,0,0,0,0,0,0,11,3,9,1562,0,7,1335,0,13,49
2,0,0,0,0,0,14,9,11,0,0,0,0,0,0,2,1,409
0,2,0,0,0,0,0,0,11,0,0,0,2,2,404,0,13,8
1,0,3,7,702,3,2,689,11,0,0,0,0,0,0,2,3,166
3,1,3,2,1344,3,7,731,11,0,0,0,1,4,164,2,1,864
3,1,0,7,1657,3,2,1403,11,1,4,153,3,2,859,2,6,906
3,1,3,5,1348,0,7,1727,11,3,2,792,3,7,901,2,1,1578
0,1,3,15,501,3,5,1408,11,3,7,827,3,2,1571,0,6,1902
3,1,3,3,280,3,15,522,11,3,2,1426,0,7,1895,2,4,1583
3,1,2,12,73,3,3,289,11,0,7,1716,3,5,1576,2,14,697
3,1,0,14,47,2,12,75,11,3,5,1431,3,15,692,2,2,464
2,0,0,0,0,0,14,49,11,3,15,643,3,3,459,2,11,96
0,2,0,0,0,0,0,0,11,3,3,433,2,12,94,0,13,49
2,0,0,7,406,3,13,1260,11,0,0,0,0,0,0,2,14,433
3,1,3,3,1585,0,7,423,11,0,0,0,2,15,428,2,12,1435
0,1,3,4,1184,3,3,1652,11,2,15,402,3,13,1428,0,6,598
3,1,3,8,711,3,4,1238,11,3,13,1297,0,7,593,2,2,1827
3,1,3,7,341,3,8,740,11,0,7,554,3,3,1820,2,3,1413
3,1,3,13,734,3,7,357,11,3,3,1651,3,4,1407,2,7,915
3,1,2,12,204,3,13,764,11,3,4,1278,3,8,910,2,6,532
3,1,0,14,7,2,12,209,11,3,8,836,3,7,527,2,12,939
2,0,0,7,391,0,14,7,1,3,7,495,3,13,934,2,11,318
0,2,3,3,280,0,7,408,11,3,13,856,2,12,313,0,13,6
0,1,3,9,1075,3,3,289,11,2,12,296,0,14,7,0,6,583
3,1,0,7,1115,3,9,1124,11,0,14,7,0,7,578,2,2,464
3,1,3,17,376,0,7,1166,11,0,7,542,3,3,459,2,8,1299
0,1,3,7,470,3,17,393,11,3,3,433,3,9,1293,0,6,1341
3,1,3,13,734,3,7,490,11,3,9,1175,0,7,1335,2,16,568
3,1,2,12,73,3,13,764,11,0,7,1211,3,17,563,2,6,665
3,1,0,14,9,2,12,75,11,3,17,527,3,7,660,2,12,939
2,0,0,0,0,0,14,9,1,3,7,615,3,13,934,2,11,96
0,2,0,0,0,0,0,0,11,3,13,856,2,12,94,0,13,8
2,0,3,15,378,3,2,1403,11,0,0,0,0,0,0,2,1,153
3,1,3,7,470,3,15,395,11,0,0,0,2,2,151,2,1,1578
3,1,3,15,1622,3,7,490,11,2,2,140,3,2,1571,2,14,570
3,1,3,13,1206,3,15,1691,11,3,2,1426,3,15,565,2,6,665
3,1,2,12,73,3,13,1260,11,3,15,529,3,7,660,2,14,1866
3,1,0,14,9,2,12,75,11,3,7,615,3,15,1859,2,12,1435
2,0,0,0,0,0,14,9,11,3,15,1685,3,13,1428,2,11,96
0,2,0,0,0,0,0,0,11,3,13,1297,2,12,94,0,13,8
1,0,3,15,769,3,7,490,11,0,0,0,0,0,0,2,2,52
3,1,3,13,734,3,15,799,11,0,0,0,1,3,51,2,6,665
3,1,2,7,206,3,13,764,11,1,3,46,3,7,660,2,14,974
3,1,0,14,7,2,7,211,11,3,7,615,3,15,969,2,12,939
2,0,3,1,1241,0,14,7,1,3,15,889,3,13,934,2,6,320
0,2,3,18,630,3,1,1296,11,3,13,856,2,7,315,0,13,6
3,1,3,7,1588,3,18,655,11,2,7,298,0,14,7,2,0,1471
3,1,3,5,1267,3,7,1655,11,0,14,7,3,1,1464,2,17,830
3,1,3,3,280,3,5,1322,11,3,1,1329,3,18,825,2,6,1830
3,1,3,9,1075,3,3,289,11,3,18,760,3,7,1823,2,4,1497
3,1,0,7,1115,3,9,1124,11,3,7,1654,3,5,1490,2,2,464
3,1,3,15,1565,0,7,1166,11,3,5,1354,3,3,459,2,8,1299
0,1,3,7,1120,3,15,1632,11,3,3,433,3,9,1293,0,6,1341
3,1,3,7,1588,3,7,1172,11,3,9,1175,0,7,1335,2,14,1807
3,1,0,14,9,3,7,1655,11,0,7,1211,3,15,1800,2,6,1347
3,1,0,0,0,0,14,9,11,3,15,1632,3,7,1341,2,6,1830
0,2,0,0,0,0,0,0,11,3,7,1217,3,7,1823,0,13,8
1,0,3,15,858,3,7,490,11,0,0,0,0,0,0,2,2,52
3,1,3,13,346,3,15,897,11,0,0,0,1,3,51,2,6,665
3,1,0,7,1332,3,13,362,11,1,3,46,3,7,660,2,14,1072
3,1,3,18,630,0,7,1390,11,3,7,615,3,15,1067,2,12,537
0,1,2,1,236,3,18,655,11,3,15,974,3,13,532,0,6,1565
3,1,3,18,630,2,1,244,11,3,13,499,0,7,1558,2,17,830
2,0,2,12,83,3,18,655,2,0,7,1414,3,18,825,2,0,380
3,1,0,14,7,2,12,86,7,3,18,760,2,1,375,2,17,830
2,0,3,10,1349,0,14,7,7,2,1,354,3,18,825,2,11,109
0,2,3,15,1595,3,10,1409,11,3,18,760,2,12,107,0,13,6
3,1,3,13,1206,3,15,1662,11,2,12,99,0,14,7,2,9,1584
3,1,3,3,1166,3,13,1260,11,0,14,7,3,10,1577,2,14,1837
3,1,2,7,246,3,3,1220,11,3,10,1432,3,15,1830,2,12,1435
3,1,0,14,9,2,7,254,11,3,15,1660,3,13,1428,2,2,1395
2,0,0,0,0,0,14,9,11,3,13,1297,3,3,1389,2,6,394
0,2,0,0,0,0,0,0,11,3,3,1262,2,7,389,0,13,8
0,0,3,7,341,3,7,1405,11,0,0,0,0,0,0,0,11,236
3,1,3,15,880,3,7,357,11,0,0,0,0,12,232,2,6,1580
3,1,0,14,47,3,15,920,11,0,12,217,3,7,1573,2,6,532
3,1,0,0,0,0,14,49,11,3,7,1428,3,7,527,2,14,1095
0,2,0,0,0,0,0,0,11,3,7,495,3,15,1090,0,13,49
0,0,3,4,1184,3,8,1418,11,0,0,0,0,0,0,0,11,236
3,1,3,7,1627,3,4,1238,11,0,0,0,0,12,232,2,7,1593
3,1,0,14,9,3,7,1696,11,0,12,217,3,8,1586,2,3,1413
3,1,0,0,0,0,14,9,11,3,8,1441,3,4,1407,2,6,1871
0,2,0,0,0,0,0,0,11,3,4,1278,3,7,1864,0,13,8
1,0,3,3,280,3,9,1400,11,0,0,0,0,0,0,2,3,166
3,1,0,7,1013,3,3,289,11,0,0,0,1,4,164,2,8,1575
3,1,3,2,1039,0,7,1058,11,1,4,153,3,9,1568,2,2,464
0,1,3,1,342,3,2,1084,11,3,9,1423,3,3,459,0,6,1233
3,1,3,18,630,3,1,358,11,3,3,433,0,7,1227,2,1,1259
3,1,3,7,509,3,18,655,11,0,7,1115,3,2,1253,2,0,533
3,1,0,14,47,3,7,531,11,3,2,1139,3,1,528,2,17,830
3,1,0,0,0,0,14,49,11,3,1,496,3,18,825,2,6,706
0,2,0,0,0,0,0,0,11,3,18,760,3,7,701,0,13,49
0,0,3,18,708,0,12,172,11,0,0,0,0,0,0,0,6,420
0,0,2,12,258,3,18,737,11,0,0,0,0,7,415,0,11,259
3,1,0,14,9,2,12,266,11,0,7,390,0,12,255,2,17,912
2,0,0,0,0,0,14,9,11,0,12,239,3,18,907,2,11,413
0,2,0,0,0,0,0,0,11,3,18,833,2,12,408,0,13,8
1,0,3,18,708,3,7,1263,11,0,0,0,0,0,0,2,2,52
3,1,0,7,1450,3,18,737,11,0,0,0,1,3,51,2,6,1438
3,1,0,14,7,0,7,1514,11,1,3,46,3,7,1431,2,17,912
0,1,3,3,280,0,14,7,11,3,7,1300,3,18,907,0,6,1689
0,2,3,7,1417,3,3,289,11,3,18,833,0,7,1682,0,13,6
3,1,3,5,1348,3,7,1480,11,0,7,1526,0,14,7,2,2,464
3,1,3,15,1595,3,5,1408,11,0,14,7,3,3,459,2,6,1655
3,1,3,17,634,3,15,1662,11,3,3,433,3,7,1648,2,4,1583
3,1,3,13,346,3,17,660,11,3,7,1495,3,5,1576,2,14,1837
3,1,0,7,263,3,13,362,11,3,5,1431,3,15,1830,2,16,835
3,1,0,12,167,0,7,271,11,3,15,1660,3,17,830,2,12,537
0,0,3,18,708,0,12,172,11,3,17,765,3,13,532,0,6,420
0,0,2,12,258,3,18,737,11,3,13,499,0,7,415,0,11,259
3,1,3,4,724,2,12,266,11,0,7,390,0,12,255,2,17,912
2,0,3,9,366,3,4,754,11,0,12,239,3,18,907,2,11,413
3,1,3,7,1209,3,9,382,11,3,18,833,2,12,408,2,3,929
3,1,3,7,636,3,7,1263,11,2,12,384,3,4,924,2,8,557
3,1,3,7,901,3,7,662,11,3,4,847,3,9,552,2,6,1438
3,1,0,14,9,3,7,941,11,3,9,517,3,7,1431,2,6,837
3,1,0,0,0,0,14,9,11,3,7,1300,3,7,832,2,6,1116
0,2,0,0,0,0,0,0,11,3,7,767,3,7,1111,0,13,8
2,0,0,14,7,3,7,803,11,0,0,0,0,0,0,2,6,148
3,1,0,7,1016,0,14,7,11,0,0,0,2,7,146,2,6,978
0,2,3,13,640,0,7,1061,11,2,7,135,3,7,973,0,13,6
0,1,3,3,1586,3,13,667,11,3,7,892,0,14,7,0,6,1236
3,1,3,7,1302,3,3,1653,11,0,14,7,0,7,1230,2,12,842
3,1,3,5,1348,3,7,1360,11,0,7,1118,3,13,837,2,2,1828
3,1,3,15,769,3,5,1408,11,3,13,772,3,3,1821,2,6,1535
3,1,3,3,1585,3,15,799,11,3,3,1652,3,7,1528,2,4,1583
3,1,3,7,431,3,3,1652,11,3,7,1387,3,5,1576,2,14,974
3,1,0,7,1419,3,7,448,11,3,5,1431,3,15,969,2,2,1827
3,1,0,14,9,0,7,1482,11,3,15,889,3,3,1820,2,6,623
0,1,0,0,0,0,14,9,11,3,3,1651,3,7,618,0,6,1657
0,2,0,0,0,0,0,0,11,3,7,577,0,7,1650,0,13,8
0,0,3,15,1012,3,11,1501,11,0,0,0,0,0,0,0,6,327
3,1,3,5,1348,3,15,1056,11,0,0,0,0,7,322,2,10,1676
3,1,3,7,1547,3,5,1408,11,0,7,305,3,11,1669,2,14,1231
3,1,3,13,640,3,7,1614,11,3,11,1514,3,15,1225,2,4,1583
3,1,0,7,1385,3,13,667,11,3,15,1113,3,5,1576,2,6,1789
3,1,3,15,1545,0,7,1447,11,3,5,1431,3,7,1782,2,12,842
0,1,3,13,533,3,15,1612,11,3,7,1615,3,13,837,0,6,1622
3,1,3,3,1183,3,13,555,11,3,13,772,0,7,1615,2,14,1787
3,1,3,9,1470,3,3,1237,11,0,7,1466,3,15,1780,2,12,730
3,1,0,7,989,3,9,1534,11,3,15,1614,3,13,725,2,2,1412
3,1,0,14,7,0,7,1033,11,3,13,674,3,3,1406,2,8,1709
0,1,0,7,1003,0,14,7,11,3,3,1277,3,9,1702,0,6,1208
0,2,3,2,370,0,7,1047,11,3,9,1545,0,7,1202,0,13,6
0,1,3,13,734,3,2,386,11,0,7,1094,0,14,7,0,6,1222
3,1,2,12,73,3,13,764,11,0,14,7,0,7,1216,2,1,561
3,1,0,14,47,2,12,75,11,0,7,1107,3,2,556,2,12,939
2,0,0,0,0,0,14,49,1,3,2,521,3,13,934,2,11,96
0,2,0,0,0,0,0,0,11,3,13,856,2,12,94,0,13,49
2,0,3,7,1624,3,2,1403,11,0,0,0,0,0,0,2,1,153
3,1,3,13,1206,3,7,1693,11,0,0,0,2,2,151,2,1,1578
3,1,0,7,627,3,13,1260,11,2,2,140,3,2,1571,2,6,1868
3,1,3,15,903,0,7,652,11,3,2,1426,3,7,1861,2,12,1435
0,1,3,13,1206,3,15,943,11,3,7,1687,3,13,1428,0,6,827
3,1,3,3,1585,3,13,1260,11,3,13,1297,0,7,822,2,14,1118
3,1,0,7,531,3,3,1652,11,0,7,757,3,15,1113,2,12,1435
3,1,3,7,982,0,7,553,11,3,15,1011,3,13,1428,2,2,1827
0,1,0,14,9,3,7,1026,11,3,13,1297,3,3,1820,0,6,728
3,1,0,0,0,0,14,9,11,3,3,1651,0,7,723,2,6,1201
0,2,0,0,0,0,0,0,11,0,7,672,3,7,1195,0,13,8
2,0,3,13,640,3,2,1334,11,0,0,0,0,0,0,2,11,76
3,1,0,7,531,3,13,667,11,0,0,0,2,12,74,2,1,1509
3,1,3,13,734,0,7,553,11,2,12,67,3,2,1502,2,12,842
0,1,0,7,531,3,13,764,11,3,2,1365,3,13,837,0,6,728
3,1,0,14,9,0,7,553,11,3,13,772,0,7,723,2,12,939
0,1,0,0,0,0,14,9,11,0,7,672,3,13,934,0,6,728
0,2,0,0,0,0,0,0,11,3,13,856,0,7,723,0,13,8
2,0,3,7,341,3,9,1161,11,0,0,0,0,0,0,2,14,194
3,1,3,7,1158,3,7,357,11,0,0,0,2,15,192,2,8,1336
3,1,0,7,531,3,7,1212,11,2,15,179,3,9,1330,2,6,532
3,1,3,7,1126,0,7,553,11,3,9,1207,3,7,527,2,6,1387
0,1,2,7,264,3,7,1178,11,3,7,495,3,7,1381,0,6,728
3,1,0,14,9,2,7,272,11,3,7,1254,0,7,723,2,6,1353
2,0,0,0,0,0,14,9,1,0,7,672,3,7,1347,2,6,421
0,2,0,0,0,0,0,0,11,3,7,1222,2,7,416,0,13,8
2,0,3,3,1585,0,7,866,11,0,0,0,0,0,0,2,3,376
0,1,3,7,429,3,3,1652,11,0,0,0,2,4,371,0,6,1041
3,1,3,18,630,3,7,446,11,2,4,350,0,7,1036,2,2,1827
3,1,0,7,818,3,18,655,11,0,7,950,3,3,1820,2,6,621
3,1,3,13,640,0,7,854,11,3,3,1651,3,7,616,2,17,830
0,1,3,17,1639,3,13,667,11,3,7,575,3,18,825,0,6,1029
3,1,3,7,1158,3,17,1709,11,3,18,760,0,7,1024,2,12,842
3,1,0,7,531,3,7,1212,11,0,7,940,3,13,837,2,16,1884
3,1,3,7,982,0,7,553,11,3,13,772,3,17,1877,2,6,1387
0,1,0,14,47,3,7,1026,11,3,17,1701,3,7,1381,0,6,728
3,1,0,0,0,0,14,49,11,3,7,1254,0,7,723,2,6,1201
0,2,0,0,0,0,0,0,11,0,7,672,3,7,1195,0,13,49
2,0,3,13,1206,3,15,1691,11,0,0,0,0,0,0,2,1,371
3,1,2,12,73,3,13,1260,11,0,0,0,2,2,366,2,14,1866
3,1,3,7,883,2,12,75,11,2,2,345,3,15,1859,2,12,1435
2,0,3,13,1206,3,7,923,11,3,15,1685,3,13,1428,2,11,96
3,1,3,3,1585,3,13,1260,11,3,13,1297,2,12,94,2,6,1098
3,1,0,7,1450,3,3,1652,11,2,12,87,3,7,1093,2,12,1435
3,1,3,13,734,0,7,1514,11,3,7,994,3,13,1428,2,2,1827
0,1,2,12,249,3,13,764,11,3,13,1297,3,3,1820,0,6,1689
3,1,3,4,724,2,12,257,11,3,3,1651,0,7,1682,2,12,939
2,0,3,3,280,3,4,754,1,0,7,1526,3,13,934,2,11,397
3,1,3,9,1075,3,3,289,11,3,13,856,2,12,392,2,3,929
3,1,0,7,1115,3,9,1124,11,2,12,369,3,4,924,2,2,464
3,1,0,14,7,0,7,1166,11,3,4,847,3,3,459,2,8,1299
0,1,3,2,541,0,14,7,11,3,3,433,3,9,1293,0,6,1341
0,2,3,11,812,3,2,564,11,3,9,1175,0,7,1335,0,13,6
3,1,3,15,769,3,11,845,11,0,7,1211,0,14,7,2,1,739
3,1,3,3,280,3,15,799,11,0,14,7,3,2,734,2,10,1020
3,1,0,7,1662,3,3,289,11,3,2,682,3,11,1015,2,14,974
3,1,3,7,1362,0,7,1732,11,3,11,932,3,15,969,2,2,464
0,1,3,4,724,3,7,1423,11,3,15,889,3,3,459,0,6,1907
3,1,3,2,541,3,4,754,11,3,3,433,0,7,1900,2,6,1598
3,1,3,9,1556,3,2,564,11,0,7,1721,3,7,1591,2,3,929
3,1,3,3,1183,3,9,1623,11,3,7,1445,3,4,924,2,1,739
3,1,3,18,1405,3,3,1237,11,3,4,847,3,2,734,2,8,1798
3,1,3,15,951,3,18,1468,11,3,2,682,3,9,1791,2,2,1412
3,1,3,13,1206,3,15,993,11,3,9,1624,3,3,1406,2,17,1643
3,1,3,3,1166,3,13,1260,11,3,3,1277,3,18,1636,2,14,1168
3,1,0,7,1450,3,3,1220,11,3,18,1484,3,15,1162,2,12,1435
3,1,0,14,7,0,7,1514,11,3,15,1056,3,13,1428,2,2,1395
0,1,3,13,1206,0,14,7,11,3,13,1297,3,3,1389,0,6,1689
0,2,3,11,1053,3,13,1260,11,3,3,1262,0,7,1682,0,13,6
3,1,3,7,1316,3,11,1100,11,0,7,1526,0,14,7,2,12,1435
3,1,0,7,529,3,7,1374,11,0,14,7,3,13,1428,2,10,1275
3,1,3,7,1158,0,7,551,11,3,13,1297,3,11,1269,2,6,1549
0,1,0,7,531,3,7,1212,11,3,11,1153,3,7,1542,0,6,726
3,1,3,7,982,0,7,553,11,3,7,1399,0,7,721,2,6,1387
0,1,3,13,734,3,7,1026,11,0,7,670,3,7,1381,0,6,728
3,1,0,12,145,3,13,764,11,3,7,1254,0,7,723,2,6,1201
3,1,3,4,724,0,12,149,11,0,7,672,3,7,1195,2,12,939
0,0,3,11,812,3,4,754,1,3,7,1087,3,13,934,0,11,225
3,1,0,7,1498,3,11,845,11,3,13,856,0,12,223,2,3,929
3,1,3,7,1625,0,7,1563,11,0,12,208,3,4,924,2,10,1020
0,1,3,3,280,3,7,1694,11,3,4,847,3,11,1015,0,6,1738
3,1,3,7,470,3,3,289,11,3,11,932,0,7,1731,2,6,1869
3,1,3,13,640,3,7,490,11,0,7,1570,3,7,1862,2,2,464
3,1,3,8,1357,3,13,667,11,3,7,1688,3,3,459,2,6,665
3,1,3,13,734,3,8,1418,11,3,3,433,3,7,660,2,12,842
3,1,3,8,1357,3,13,764,11,3,7,615,3,13,837,2,7,1593
3,1,3,7,693,3,8,1418,11,3,13,772,3,8,1586,2,12,939
3,1,3,4,1184,3,7,722,11,3,8,1441,3,13,934,2,7,1593
3,1,3,13,640,3,4,1238,11,3,13,856,3,8,1586,2,6,897
3,1,0,7,1117,3,13,667,11,3,8,1441,3,7,892,2,3,1413
3,1,3,3,280,0,7,1168,11,3,7,819,3,4,1407,2,12,842
0,1,0,7,1117,3,3,289,11,3,4,1278,3,13,837,0,6,1343
3,1,0,14,9,0,7,1168,11,3,13,772,0,7,1337,2,2,464
0,1,0,0,0,0,14,9,11,0,7,1213,3,3,459,0,6,1343
0,2,0,0,0,0,0,0,11,3,3,433,0,7,1337,0,13,8
1,0,3,18,708,3,2,688,11,0,0,0,0,0,0,2,3,166
3,1,0,7,531,3,18,737,11,0,0,0,1,4,164,2,1,863
3,1,0,7,1383,0,7,553,11,1,4,153,3,2,858,2,17,912
0,1,3,2,424,0,7,1445,11,3,2,791,3,18,907,0,6,728
0,1,3,13,533,3,2,441,11,3,18,833,0,7,723,0,6,1620
3,1,3,3,384,3,13,555,11,0,7,672,0,7,1613,2,1,616
3,1,3,9,1186,3,3,401,11,0,7,1464,3,2,611,2,12,730
3,1,3,7,526,3,9,1240,11,3,2,570,3,13,725,2,2,576
3,1,0,14,47,3,7,548,11,3,13,674,3,3,571,2,8,1415
3,1,0,0,0,0,14,49,11,3,3,535,3,9,1409,2,6,723
0,2,0,0,0,0,0,0,11,3,9,1280,3,7,718,0,13,49
0,0,0,0,0,0,14,9,11,0,0,0,0,0,0,0,11,384
0,2,0,0,0,0,0,0,11,0,0,0,0,12,379,0,13,8
2,0,3,13,640,3,7,1614,11,0,0,0,0,0,0,2,4,374
3,1,0,7,1386,3,13,667,11,0,0,0,2,5,369,2,6,1789
3,1,3,4,724,0,7,1448,11,2,5,348,3,7,1782,2,12,842
0,1,3,7,446,3,4,754,11,3,7,1615,3,13,837,0,6,1623
3,1,0,7,1657,3,7,465,11,3,13,772,0,7,1616,2,3,929
3,1,3,5,1348,0,7,1727,11,0,7,1467,3,4,924,2,6,640
0,1,3,15,1546,3,5,1408,11,3,4,847,3,7,635,0,6,1902
3,1,0,14,47,3,15,1613,11,3,7,592,0,7,1895,2,4,1583
3,1,0,0,0,0,14,49,11,0,7,1716,3,5,1576,2,14,1788
0,2,0,0,0,0,0,0,11,3,5,1431,3,15,1781,0,13,49
2,0,0,7,609,3,13,667,11,0,0,0,0,0,0,2,6,86
3,1,0,14,7,0,7,634,11,0,0,0,2,7,84,2,12,842
0,1,3,13,640,0,14,7,11,2,7,77,3,13,837,0,6,809
0,2,3,7,447,3,13,667,11,3,13,772,0,7,804,0,13,6
3,1,3,13,346,3,7,466,11,0,7,741,0,14,7,2,12,842
3,1,3,7,993,3,13,362,11,0,14,7,3,13,837,2,6,641
3,1,3,18,630,3,7,1037,11,3,13,772,3,7,636,2,12,537
3,1,3,7,489,3,18,655,11,3,7,593,3,13,532,2,6,1212
3,1,0,14,7,3,7,510,11,3,13,499,3,7,1206,2,17,830
3,1,0,7,1657,0,14,7,11,3,7,1098,3,18,825,2,6,685
0,2,3,7,1412,0,7,1727,11,3,18,760,3,7,680,0,13,6
0,1,0,14,7,3,7,1475,11,3,7,632,0,14,7,0,6,1902
3,1,0,7,1657,0,14,7,11,0,14,7,0,7,1895,2,6,1650
0,2,3,7,592,0,7,1727,11,0,7,1716,3,7,1643,0,13,6
0,1,0,14,7,3,7,616,11,3,7,1490,0,14,7,0,6,1902
3,1,0,7,1665,0,14,7,11,0,14,7,0,7,1895,2,6,791
0,2,3,7,1620,0,7,1736,11,0,7,1716,3,7,786,0,13,6
0,1,0,7,1034,3,7,1689,11,3,7,727,0,14,7,0,6,1911
3,1,3,15,844,0,7,1079,11,0,14,7,0,7,1904,2,6,1864
0,1,3,9,320,3,15,883,11,0,7,1723,3,7,1857,0,6,1254
3,1,3,7,1570,3,9,336,11,3,7,1683,0,7,1248,2,14,1058
3,1,0,14,7,3,7,1637,11,0,7,1135,3,15,1053,2,8,511
3,1,3,4,1052,0,14,7,11,3,15,961,3,9,506,2,6,1812
0,2,3,2,660,3,4,1099,11,3,9,474,3,7,1805,0,13,6
3,1,3,3,384,3,2,689,11,3,7,1636,0,14,7,2,3,1274
3,1,3,7,898,3,3,401,11,0,14,7,3,4,1268,2,1,864
3,1,0,7,481,3,7,938,11,3,4,1152,3,2,859,2,2,576
3,1,3,13,640,0,7,502,11,3,2,792,3,3,571,2,6,1113
0,1,3,7,1146,3,13,667,11,3,3,535,3,7,1108,0,6,677
3,1,0,14,9,3,7,1199,11,3,7,1007,0,7,672,2,12,842
3,1,0,0,0,0,14,9,11,0,7,625,3,13,837,2,6,1374
0,2,0,0,0,0,0,0,11,3,13,772,3,7,1368,0,13,8
2,0,3,13,640,3,7,1614,11,0,0,0,0,0,0,2,4,374
3,1,3,7,482,3,13,667,11,0,0,0,2,5,369,2,6,1789
3,1,0,14,47,3,7,503,11,2,5,348,3,7,1782,2,12,842
3,1,0,0,0,0,14,49,11,3,7,1615,3,13,837,2,6,678
0,2,0,0,0,0,0,0,11,3,13,772,3,7,673,0,13,49
2,0,0,14,7,3,7,849,11,0,0,0,0,0,0,2,12,353
3,1,3,2,1344,0,14,7,11,0,0,0,2,13,348,2,6,1024
0,2,3,11,812,3,2,1403,11,2,13,329,3,7,1019,0,13,6
3,1,3,7,713,3,11,845,11,3,7,936,0,14,7,2,1,1578
3,1,3,13,640,3,7,742,11,0,14,7,3,2,1571,2,10,1020
3,1,3,7,1506,3,13,667,11,3,2,1426,3,11,1015,2,6,917
3,1,0,14,7,3,7,1571,11,3,11,932,3,7,912,2,12,842
3,1,0,7,1163,0,14,7,11,3,7,838,3,13,837,2,6,1746
0,2,3,11,1053,0,7,1217,11,3,13,772,3,7,1739,0,13,6
0,1,3,15,651,3,11,1100,11,3,7,1578,0,14,7,0,6,1392
3,1,3,17,985,3,15,679,11,0,14,7,0,7,1386,2,10,1275
3,1,3,13,1206,3,17,1029,11,0,7,1259,3,11,1269,2,14,854
3,1,3,3,1166,3,13,1260,11,3,11,1153,3,15,849,2,16,1204
3,1,3,7,1374,3,3,1220,11,3,15,783,3,17,1198,2,12,1435
3,1,0,14,7,3,7,1436,11,3,17,1090,3,13,1428,2,2,1395
3,1,3,15,1545,0,14,7,11,3,13,1297,3,3,1389,2,6,1611
0,2,3,5,1348,3,15,1612,11,3,3,1262,3,7,1604,0,13,6
3,1,3,17,856,3,5,1408,11,3,7,1456,0,14,7,2,14,1787
3,1,3,7,1404,3,17,895,11,0,14,7,3,15,1780,2,4,1583
3,1,0,14,9,3,7,1467,11,3,15,1614,3,5,1576,2,16,1070
3,1,0,0,0,0,14,9,11,3,5,1431,3,17,1065,2,6,1642
0,2,0,0,0,0,0,0,11,3,17,972,3,7,1635,0,13,8
2,0,0,14,7,3,7,1689,11,0,0,0,0,0,0,2,8,336
3,1,0,7,597,0,14,7,11,0,0,0,2,9,331,2,6,1864
0,2,3,3,1183,0,7,621,11,2,9,314,3,7,1857,0,13,6
0,1,3,7,709,3,3,1237,11,3,7,1683,0,14,7,0,6,796
3,1,0,14,7,3,7,738,11,0,14,7,0,7,791,2,2,1412
3,1,3,7,524,0,14,7,11,0,7,731,3,3,1406,2,6,913
0,2,3,2,386,3,7,546,11,3,3,1277,3,7,908,0,13,6
3,1,0,14,9,3,2,403,11,3,7,834,0,14,7,2,6,721
3,1,0,0,0,0,14,9,11,0,14,7,3,7,716,2,1,578
0,2,0,0,0,0,0,0,11,3,7,667,3,2,573,0,13,8
2,0,3,13,640,3,7,989,11,0,0,0,0,0,0,2,2,88
3,1,3,7,804,3,13,667,11,0,0,0,2,3,86,2,6,1164
3,1,3,7,1145,3,7,837,11,2,3,79,3,7,1158,2,12,842
3,1,0,7,531,3,7,1198,11,3,7,1052,3,13,837,2,6,1012
3,1,3,15,770,0,7,553,11,3,13,772,3,7,1007,2,6,1373
0,1,3,2,1109,3,15,800,11,3,7,925,3,7,1367,0,6,728
3,1,3,7,1411,3,2,1160,11,3,7,1240,0,7,723,2,14,975
3,1,0,14,47,3,7,1474,11,0,7,672,3,15,970,2,1,1335
3,1,0,0,0,0,14,49,11,3,15,890,3,2,1329,2,6,1649
0,2,0,0,0,0,0,0,11,3,2,1206,3,7,1642,0,13,49
1,0,3,13,640,3,7,1263,11,0,0,0,0,0,0,2,2,52
3,1,3,7,804,3,13,667,11,0,0,0,1,3,51,2,6,1438
3,1,0,14,7,3,7,837,11,1,3,46,3,7,1431,2,12,842
3,1,3,18,630,0,14,7,11,3,7,1300,3,13,837,2,6,1012
0,2,3,7,773,3,18,655,11,3,13,772,3,7,1007,0,13,6
3,1,3,4,724,3,7,803,11,3,7,925,0,14,7,2,17,830
3,1,3,13,640,3,4,754,11,0,14,7,3,18,825,2,6,978
3,1,3,7,484,3,13,667,11,3,18,760,3,7,973,2,3,929
3,1,3,15,770,3,7,505,11,3,7,892,3,4,924,2,12,842
3,1,3,2,1109,3,15,800,11,3,4,847,3,13,837,2,6,680
3,1,3,7,1411,3,2,1160,11,3,13,772,3,7,675,2,14,975
3,1,0,14,9,3,7,1474,11,3,7,627,3,15,970,2,1,1335
3,1,0,0,0,0,14,9,11,3,15,890,3,2,1329,2,6,1649
